CTCF,DNase,H2A,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K79me2,H3K9ac,H3K9me3,H4K20me1,Boundary
88.18,117.94,149.31,97.26,88.38,77.85,65.62,40.9,73.98,126.31,99.44,141.08,117.6,chr3:144507310:144527310
94.33,110.46,168.84,122.44,101.95,138.24,97.44,48.77,66.88,156.76,119.1,183.92,106.85,chr3:145747310:145767310
292.5,184.39,128.58,128.26,72.85,86,98.17,77,75.57,105.55,103.49,116.58,100.7,chr3:146347310:146367310
90.51,138.16,173.23,106.28,110.53,103.28,105.07,57.22,92.64,132.07,131.77,131.99,131.29,chr3:148627310:148647310
187.79,121.46,119.43,71.07,80.41,71.73,62.08,31.15,64.3,103.29,94.67,110.58,105.17,chr3:149507310:149527310
94.91,124.73,73.98,117.64,83.57,459.43,77.7,46.26,75.86,195.59,122.1,106.98,204.55,chr3:150267310:150287310
181.95,141.91,188.25,130.15,115.51,114.04,90.73,50.26,84.4,130.65,145,181.05,120.3,chr3:151627310:151647310
116.36,121.31,71.5,120.28,87.1,788.44,66.25,50.88,84.69,154.63,127.51,131.93,217.93,chr3:153987306:154007306
272.32,211.5,212.79,189.97,89.05,87.26,137.93,85.46,82.63,130.16,130.87,135.72,131.5,chr3:155027306:155047306
106.64,138.38,122.37,149.97,113.98,175.29,116.35,88.53,74.11,159.24,143.58,202.54,176.98,chr3:155667306:155687306
181.14,181.21,166.15,209.9,117.2,154.29,195.97,146.72,89.26,158.67,155.44,156.81,183.51,chr3:156227306:156247306
217.93,195.38,201.51,123.87,91.6,175.46,117.48,267.87,336.02,139.86,142,134.05,118.08,chr3:158347306:158367306
126.56,132.19,180.13,133.86,97.67,109.37,106.88,63.82,71.5,129.08,119.67,161.03,155.79,chr3:158947306:158967306
348.92,221.96,201.8,167.52,182.99,134.21,211.35,157.73,96.46,149.27,152.88,159.81,175.13,chr3:159707306:159727306
132.86,160.02,75.99,273.26,85.34,531.29,172.17,335.18,436.55,397.07,205.48,141.88,267.39,chr3:160147306:160167306
115.51,118.24,198.5,117.58,108.08,132.07,98.39,58.15,99.76,140.29,122.65,180.17,136.6,chr3:161147306:161167306
83.42,84.58,83.28,79.2,66.28,108.07,64.36,51.66,63.53,112.49,81.39,158.77,107.68,chr3:163347306:163367306
281.58,267.01,194.47,196.43,447.56,95.54,164.84,1123.96,795.31,126.05,191.2,104.57,133.66,chr3:164907306:164927306
160.77,140.71,117.92,83.58,60.28,76.24,65.01,47.48,63.61,104.36,111.11,110.17,167.09,chr3:167067306:167087306
256.01,165,162.29,146.01,103.8,80.08,132.1,90.43,72.5,133.72,142.85,101.27,139.11,chr3:167587306:167607306
106.22,164.12,111.07,166.64,83.95,114.45,153.12,101.43,78.83,122.57,115.72,116.63,117.54,chr3:168587306:168607306
132.54,132.75,172.53,135.17,108.12,101.99,120.7,66.74,79.87,147.91,145.47,123.36,162.93,chr3:171307306:171327306
155.01,239.51,153.72,196.82,93.83,625.74,112.48,258.76,488.17,271.73,267.03,109.21,207.96,chr3:172467306:172487306
90.64,186.71,130.92,185.96,98.74,572.22,91.01,303.57,608.42,233.6,358.87,106.33,256.85,chr3:179307306:179327306
342.91,209.58,237.47,138.09,125.28,98.04,161.24,114.89,86.53,136.32,136.08,118.31,151.87,chr3:182427306:182447306
115.55,175.43,111.45,157.18,105.39,123.6,174.47,132.78,94.48,216.38,154.69,124.23,249.54,chr3:183107306:183127306
94.17,133.86,95.25,136.97,105.05,508.59,79.46,74.59,93.29,192.03,143.61,132.56,279.85,chr3:183547306:183567306
457.91,198.35,222.42,136.12,163.88,107.55,127.61,111.53,69.19,133.01,126.64,112.71,163.07,chr3:184507306:184527306
92.53,131.57,91.09,132.4,116.34,638.61,88.55,74.04,72.82,325.3,155.07,113.65,289.75,chr3:185307306:185327306
105.54,230.98,147.86,226.07,111.47,636.09,114.95,469.34,505.93,192.58,315.3,126.11,257.33,chr3:186507306:186527306
105.51,105.08,134.38,129.54,86.16,102.61,109,84.64,79.85,102.72,101.92,159.79,108.88,chr3:190187306:190207306
249.07,275.43,194.95,241.62,103.41,216.25,165.6,356.67,421.43,270.06,177.96,129.66,201.32,chr3:193307306:193327306
243.42,152.21,145.59,131.06,152.62,239.65,82.22,66.39,72.63,208.14,160.02,137.99,267.51,chr3:194308711:194328711
343.91,291.8,280.67,175.46,284.73,113.6,205.28,433.22,441.96,168.88,215.23,124.84,149.5,chr3:195268711:195288711
249.31,227.92,191.39,199.52,167.73,160.35,147.14,412.28,674.95,235.34,296.08,134.38,208.56,chr3:196665603:196685603
127.12,146.63,169.39,123.1,213.47,104.95,111.24,75.05,81.48,154.56,131.56,125.17,165.33,chr3:197785603:197805603
123.78,187.37,181.06,141.16,149.11,111.93,162.35,100.1,67.49,176.77,145.9,130.53,227.61,chr4:1660202:1680202
349.81,220.37,119.06,130.9,135.07,939.3,94.6,88.17,92.44,221.69,155.45,312.98,359.37,chr4:2940202:2960202
39.69,173.27,177.68,106.66,164.1,89.45,104.37,80.63,56.9,159.51,116.9,122.22,152.89,chr4:3900202:3920202
383.67,192.47,134.52,119.68,124.98,507.55,102.22,76.59,70.73,186.69,138.24,139.74,404.99,chr4:5819099:5839099
162.46,178.97,81.68,118.64,180.6,245.82,122.65,90.83,79.8,187.96,153.81,182.75,333.91,chr4:6579099:6599099
211.59,251.26,200.08,121.5,367.09,109.63,139.44,361.6,196.62,183.7,132.34,177.5,182.12,chr4:7099099:7119099
110.7,157.55,236.04,162.22,181.47,119.91,171.12,80.49,81.97,190.79,146.18,222.58,214.94,chr4:8722840:8742840
249.41,209.63,128.68,151.52,133.07,509.59,155.92,107.88,72.22,163.16,147.2,122.08,252.34,chr4:10060902:10080902
130.81,135,100.37,102.35,100.79,509.58,63.68,41.1,77.38,150.96,138.5,137.41,246.19,chr4:13580902:13600902
100.08,191.18,192.73,86.49,80.56,300.78,119.22,255.67,338.16,184.26,217.4,137.56,173.55,chr4:20700902:20720902
201.05,150.25,170.98,119.96,89.74,100.23,87.82,48.33,75.7,132.49,130.28,145.33,186.25,chr4:21460902:21480902
121.96,132.18,228.85,114.37,111.94,107.67,107.23,67.28,61.48,160.13,129.43,144.3,149.77,chr4:22780902:22800902
166.3,165.96,147.73,218.15,103.67,268.13,196.74,176.77,79.88,197.47,146.4,126.42,216.89,chr4:25820902:25840902
150.55,135.06,124.59,101.35,86.75,110.92,90.66,58.19,71.5,123.5,128.11,145.71,153.2,chr4:32786102:32806102
179.86,169.54,193.99,116.18,193.34,97.02,107.26,291.81,343.43,141.18,144.69,133.08,181.98,chr4:36233605:36253605
92.22,125.56,206.79,127.09,132.36,129.21,111.23,76.31,75.12,140.25,119.51,179.85,149.82,chr4:37393605:37413605
350.28,268.03,253.9,179.93,151.62,133.09,144.94,183.05,100.16,176.76,166.64,168.83,224.07,chr4:38753605:38773605
86.72,149.49,203.26,167.99,121.39,118.26,107.64,89.6,71.61,174.21,140.18,181.25,155.46,chr4:39993605:40013605
86.59,105.21,123.75,88.95,104.56,105.06,60.31,40.99,56.37,119.68,97.23,155.3,127.82,chr4:46815243:46835243
110.24,134.66,152.78,112.68,115.39,93.55,74.07,50.27,73.24,134.16,114.72,133.36,154.95,chr4:47615243:47635243
105.59,117.79,68.39,137.79,87.35,340.86,100.23,71.05,89.92,174.41,125.27,96.89,228.91,chr4:47855243:47875243
0,1.02,4.74,0,3.24,0,0,0,0,0,0,15.08,0,chr4:49328941:49348941
137.82,349.52,156.55,420.39,98.12,483.37,188.96,810.04,1395.2,551.28,570.84,107.95,373.13,chr4:57295243:57315243
301.24,182.61,163.46,116.97,218.76,340.67,94,75.32,72.16,181.33,149.92,126.74,252.59,chr4:57815243:57835243
73.3,97.44,89.38,90.21,79.93,102.74,58.83,35.04,66.97,101.78,83.95,186.09,103.81,chr4:61547405:61567405
89,139.93,97.45,117.53,92.92,200,83.42,67.22,78.13,157.58,108.63,146.19,203.45,chr4:68307405:68327405
110.52,115.29,77.19,101.28,83.57,105.02,93.06,52.2,75.03,102.39,104.43,224.47,111.89,chr4:69067405:69087405
111.19,120.47,155.81,116.1,99.82,98.28,95.11,44.28,57.91,126.48,111.38,133.78,120.18,chr4:71475411:71495411
118.16,208.11,161.52,213,79.53,155.39,135.05,376.76,510.35,188.72,230.75,115.15,146.07,chr4:75011136:75031136
353.25,178.26,124.03,105.06,156.82,112.5,77.59,98.61,100.35,124.51,112.01,162.34,133.39,chr4:76490976:76510976
142.44,123.53,209.46,119.5,210.27,106.29,101.23,82.37,93.98,192.74,151.24,213.89,199.46,chr4:78130976:78150976
102.49,130.97,168.35,107.72,118.2,102.09,126.91,84.4,78.08,137.32,109.85,153.3,129.52,chr4:81210976:81230976
117.35,163.05,109.45,152.57,115.82,156.52,112.85,88.69,88.97,150.75,110.64,151.27,219.44,chr4:83250976:83270976
163.7,191.31,171,136.29,1260.48,152.31,207.45,177.29,99.15,174.7,146.6,218.32,353.14,chr4:83690976:83710976
127.78,127.5,143.65,113.59,114.03,131.06,99.08,59.99,87.81,141.43,122.88,129.33,158.42,chr4:84210976:84230976
253.48,165.42,191.36,155.02,89.9,114.63,118.92,120.15,83.47,154,117.42,116.23,151.48,chr4:86650976:86670976
98.92,143.28,134.23,140.99,84.25,119.28,129.92,71.72,72.36,148.67,123.13,139.91,121.54,chr4:86930976:86950976
125.3,152.35,85.02,159.29,94.38,404.81,96.19,68.68,65.24,152.68,121.38,117.47,234.77,chr4:88050976:88070976
172.42,206.5,214.32,218.35,103.67,113,173.45,248.11,126.19,149.77,126.49,129.63,127.95,chr4:89450977:89470977
116.48,186.33,54.6,290.59,63.27,168.25,299.17,279.65,115.77,373.2,137.55,99.61,285.56,chr4:93410977:93430977
119.01,129.27,35.45,97.25,59.48,391.89,74.01,36.38,70.42,131.69,106.61,79.57,155.13,chr4:95170977:95190977
114.13,92.73,168.37,112.37,79.67,147.24,66.62,47.49,81.92,111.62,90.81,209.48,107.77,chr4:97290977:97310977
133.94,100.71,97.83,74.02,70.35,123.75,47.57,24.13,53.37,100.34,79.34,250.49,102.49,chr4:98930977:98950977
85.72,116.62,149.16,103.55,70.23,143.7,81.21,45.09,71.78,140.04,117.29,179.47,91.31,chr4:104890551:104910551
161.59,115.28,110.67,90.1,121.05,96.25,65.41,63.28,69.73,134.9,105.49,174.69,155.55,chr4:106410551:106430551
61.15,123.76,52.21,144.15,62.01,139.8,83.75,105.36,62.5,85.96,65.35,111.3,89.83,chr4:107130551:107150551
105.92,104.96,114.6,80.96,70.96,95.33,77.59,49.58,83.09,108.91,82.09,92.23,112.63,chr4:107770551:107790551
169.38,230.17,103.29,525.5,95.69,262.99,257.15,408.52,159.27,124.96,171.93,104.68,136.79,chr4:114210551:114230551
74.31,126.67,114.78,127.61,62.08,136.55,102.46,71.75,73.43,124.43,98.79,143.82,72.22,chr4:117050551:117070551
116.55,101.14,119.05,80.04,70.73,83.42,58.06,30.35,65.82,97.65,101.11,114.69,94.18,chr4:117650552:117670552
92.94,134.71,137.03,152.6,85.48,109.88,113.26,92.45,86.86,127.72,111.06,112.88,126.74,chr4:119210552:119230552
126.05,120.71,87.39,74.34,73.08,533.5,48.14,49.32,55.97,156.15,105.92,151.82,225.52,chr4:123850550:123870550
207.17,151.93,150.65,128.47,88.48,124.37,100.68,58.98,83.41,125.67,106.08,198.68,100.57,chr4:124570550:124590550
257.02,272.8,252.36,138.61,372.97,118.51,168.2,457.03,324.99,142.95,222.18,119.5,149.25,chr4:128690550:128710550
90.56,102.58,99.1,79.83,61.5,70.96,53.45,34.18,47.71,111.6,95.13,96.26,102.6,chr4:130090550:130110550
179.12,145.34,266.04,198.07,100.3,147.87,142.03,95.54,90.63,149.87,120.89,126.02,107.76,chr4:131250550:131270550
141.66,113.33,116.54,90.52,80.31,89.56,76.83,45.57,77.9,117.72,98.02,102.63,92.91,chr4:133650550:133670550
195.93,122.02,195.59,139.97,77.73,129.11,104.08,68.62,94.56,117.23,104.05,166.44,95.29,chr4:135850550:135870550
108.81,109.46,94.97,131.4,79.21,96.2,77.48,46.77,78.71,107.58,75.57,79.54,104.11,chr4:137970550:137990550
131.47,129.82,178.12,155.02,94.67,107.19,104.74,78.66,98.39,127.09,117.15,146.55,122.27,chr4:138610550:138630550
154.1,280.18,189.09,456.46,105.8,112.04,229.24,247.56,81.33,134.78,138.32,117.62,104.62,chr4:139890550:139910550
106.72,107.93,69.58,132.15,82.62,509.11,80.88,52.54,62.71,164.73,120.66,110.72,227.57,chr4:140290550:140310550
146.62,147.23,205.32,146.35,119.19,86.71,161.21,105.73,85.22,127.94,122.01,135.49,157.16,chr4:141250550:141270550
421.76,192.03,160.33,123.06,114.64,96.49,105.44,85.11,82,155.95,147.14,113.28,180.46,chr4:141770550:141790550
151.13,120.39,100.98,115.05,81.2,920.39,76.41,51.88,72.84,161.68,128.11,106.64,257.1,chr4:144450550:144470550
127.48,127.69,139.73,97,80.21,92.5,78.65,51.62,72.83,123.41,121.35,112.04,146.04,chr4:145010550:145030550
101.42,141.61,222.68,114.32,122.55,102.65,104.29,61.96,64.51,151.94,129.85,136.59,206.43,chr4:147130550:147150550
116.97,148.73,219.55,149.16,92,122.17,142.36,119.24,76.16,131.92,111.18,145.74,112.73,chr4:147970550:147990550
84.33,100.83,128.3,80.71,76.97,68.37,68.43,32.67,60.99,119,87.36,138.3,101.29,chr4:150850550:150870550
77.05,223.56,245.52,204.8,141.29,107.83,121.1,140.69,108.53,155.67,135.23,118.91,122.03,chr4:151970550:151990550
104.52,118.21,124.81,110.09,93.66,220.14,106.01,59,82.63,158.45,144.91,143.08,194.68,chr4:154650550:154670550
221.76,146.34,169.25,123.83,79.78,84.32,122.77,68.59,68.77,119.49,112.02,119.92,141.71,chr4:156690550:156710550
93.05,138.52,197.46,158.25,104.9,108.66,127.24,76.7,69.99,137.93,119.05,136.5,140.23,chr4:164290550:164310550
280.12,140.3,143.62,111.07,128.52,122.73,68.61,42.19,72.84,143.95,118.28,249.97,118.92,chr4:165650550:165670550
75.29,110.81,112.72,116.64,64.6,87.7,77.63,55.1,78.53,87.87,99.15,106.2,88.37,chr4:167530550:167550550
296.55,210.49,174.45,208.37,187.03,348.09,138.5,476.7,373.33,162.14,185.07,137.65,208.22,chr4:170993425:171013425
263.79,127.82,89.42,107.18,88.91,103.17,67,36.46,79.36,121.55,101.72,152.89,123.38,chr4:173113425:173133425
100.01,123.84,134.21,109.8,88.61,101.23,92.11,61.27,80.18,138.52,123.88,136.34,131.18,chr4:173793425:173813425
138.57,144.11,122.08,136.06,156.57,116.94,116.95,79.78,92.88,153.07,135.76,143.77,165.93,chr4:174353425:174373425
109.48,140.5,158.42,151.43,75.78,94.69,132.92,108.29,85.73,130.02,123.14,104.55,131.44,chr4:176833006:176853006
110.31,119.22,110.75,118.07,77.68,77.95,61.92,43.36,66.56,114.86,101.83,121.59,110.27,chr4:179233006:179253006
115.43,152.18,204.09,144.7,72.08,105.03,114.36,74.87,59.18,113.07,109.15,112.46,86.01,chr4:181553006:181573006
347.56,156,179.84,153.16,93.58,97.37,154.11,93.19,72.78,131.09,108.86,121.15,138.7,chr4:182433006:182453006
382.97,246.46,279.96,237.46,157.36,192.48,173.71,418.7,443.2,178.21,241.63,134.2,208.83,chr4:183833006:183853006
343.73,287.3,213.34,112.57,191.35,92.36,204.19,186.86,85.21,144.21,150.2,134.48,172.24,chr4:185073006:185093006
301.62,182.49,192.9,172.92,158.08,152,164.03,231.53,221.75,182.05,172.3,170.62,151.71,chr4:187113006:187133006
54.15,141.12,58.27,55.42,49.72,95.02,23.48,15.89,60.72,98.12,54.96,410.57,71.78,chr4:191019082:191039082
219.32,150.58,112.37,140.8,112.58,521.05,138.99,94.17,82.62,214.84,165.85,140.44,346.14,chr5:6737000:6757000
74.71,115.07,113.01,59.59,88.56,96.89,57.31,31.56,53.85,109.48,92.55,193.18,113.01,chr5:8697000:8717000
126.18,159.42,159.95,169.71,179.24,117.35,166.66,96.29,76.45,178.1,132.82,154.96,219.29,chr5:10657000:10677000
133.73,156.56,198.23,115.12,599.36,128.46,182.79,161.35,89.5,167.63,130.22,210.2,192.27,chr5:15017000:15037000
108.71,182.89,163.94,160.75,98.86,295.22,108.75,350.89,566.33,194.86,220.08,105.36,264.69,chr5:16457000:16477000
139.15,130.28,144.81,122.05,89.11,98.07,61.74,60.06,68.08,121.19,91.07,106.45,132.55,chr5:18314243:18334243
173.5,144.27,142.33,94.2,72.71,109.25,69.88,39.68,75.22,131.36,109.81,151.52,120.05,chr5:23794243:23814243
132.2,119.23,107.9,96.5,78.23,104.76,81.35,62.36,70.17,105.18,112.21,120.39,136.23,chr5:26714243:26734243
100.3,102.07,132.71,89.79,76.9,83.72,50.72,45.93,58.36,97.86,64.38,135.54,70.58,chr5:28794243:28814243
126.7,120.64,121.86,100.7,61.69,92.13,88.24,52.19,72.57,132.28,107.9,114.21,142.15,chr5:29794243:29814243
222.07,151.43,195.41,167.82,121.51,122.04,175.28,124.38,95.39,160.86,141.28,142.27,162.9,chr5:31274243:31294243
140.18,140.68,126.27,171.08,86.89,386.02,161.03,108.38,77.22,229.55,149.47,102.4,282.05,chr5:32114243:32134243
18.82,79.8,30.83,39.12,38.07,91.68,33.51,9.55,32.47,64.48,53.18,42.78,69.61,chr5:34154243:34174243
145.17,358.34,234.32,312.98,97.04,602.42,172.8,619.18,1213.54,348.85,459.03,120.75,299.46,chr5:34914243:34934243
379.2,157.78,182.15,128.21,138.62,161.54,156.32,110.17,86.88,161.8,161.59,160.01,191.29,chr5:38914243:38934243
262.39,193.74,189.18,153.57,114.72,420.91,75.82,214.81,401.76,157.11,190.64,122.52,220.79,chr5:40754243:40774243
290.98,380.94,202.82,160.56,1373.34,116.64,160.48,588.44,365.7,126.08,142.47,149.04,228.18,chr5:42994243:43014243
119.45,187.2,170.7,217.64,121.07,372.88,100.48,364.78,494.28,157.54,326.66,132.9,175.97,chr5:43514243:43534243
183.87,252.54,105.11,154.61,93.66,273.1,105.18,288.46,586.37,232.04,279.23,278.36,173.34,chr5:44794243:44814243
23.56,157.35,34.53,45.25,54.33,83.47,26.19,11.47,40.39,73.13,39.97,264.79,61.18,chr5:46395641:46415641
179.82,248.62,152.49,176.27,106.94,235.92,114.05,295.57,355.82,186.54,182.92,153.28,162.79,chr5:54994243:55014243
224.12,147.19,172.31,100.29,121.28,102.74,97.45,74,99.55,160.88,139.1,122.8,185.39,chr5:58154243:58174243
107.57,181.11,103.77,117.38,114.13,162.84,127.26,386.81,469.85,274.37,200.47,202.14,198,chr5:60234243:60254243
102.95,96.83,107.14,93.47,84.33,90.57,73.75,44.54,49.09,122.35,98.15,135.96,119.15,chr5:63394244:63414244
145.8,98.66,71.49,107.5,74.11,521.26,55.09,49.45,66.61,135.22,121.39,101.6,223.63,chr5:64874244:64894244
148.53,224.26,211.33,391.77,112.36,175.9,149.48,431.21,650,316.4,394.85,115.99,193.58,chr5:65434244:65454244
381.98,147.92,119.99,125.44,109.04,154.07,91.69,63.21,69.25,151.58,157.11,109.97,162.32,chr5:66434244:66454244
3.59,16.31,9.48,5.75,11.55,60.03,9.45,2.82,4.38,14.1,20.9,12.24,30.49,chr5:68834244:68854244
117.03,125.29,63.23,150.43,87.29,618.84,94.02,63.87,83.98,233.63,140.46,95.83,268.28,chr5:72154244:72174244
98.01,122.87,82.72,169.85,84.82,872.77,128.11,283.06,205.03,402.5,171.97,114.24,403.23,chr5:74634244:74654244
159.42,233.36,157.49,268.47,138.82,232.24,192,451.72,434.55,252.65,211.67,123.65,276.33,chr5:76114244:76134244
112.4,136.89,195.47,120.67,137.32,117.75,91.35,67.97,89.48,147.42,120.18,162.79,131.92,chr5:77594244:77614244
87.17,109.24,112.62,89.52,81.95,162.04,87.51,48.92,68.65,132.05,103.91,191.61,115.94,chr5:78234244:78254244
143.38,127.51,233.65,107.08,142.64,103.52,85.11,61.22,87.32,181.57,149.87,166.03,156.45,chr5:79154244:79174244
129.98,119.59,106.56,82,60.53,77.28,62.17,22.52,60.43,116.44,98.98,101.75,104.3,chr5:84394244:84414244
224.77,130.4,145.16,103.99,90.59,99,99.01,54.82,79.31,131.81,119.49,109.81,153.23,chr5:94244244:94264244
98.1,117.21,130.71,102.95,86.78,131.46,81.49,49.03,64.23,117.2,124.64,110.18,170.05,chr5:101562101:101582101
99.66,117.95,132.51,72.72,108.75,138.43,76.79,46.63,66.21,124.89,83.74,205.18,127.22,chr5:103522101:103542101
109.09,120.47,109.31,92.28,83.42,76.37,69.88,60.42,70.96,132.21,117.02,145.19,137.27,chr5:110042101:110062101
126.3,139.94,127.44,123.41,104.97,144.35,89.6,57.98,83.45,150.58,127.76,129.73,160.91,chr5:110802101:110822101
109.43,124.34,250.65,109.29,126.48,94.32,120.63,75.78,80.94,156.8,132.65,185.41,170.67,chr5:111802101:111822101
111.3,138.23,95.14,173.09,80.49,140.51,143.84,115.22,67.99,111.2,112.11,81.45,123.62,chr5:112922101:112942101
222.15,214.76,104.61,200.28,82.66,115.57,120.65,89.61,75.27,128.75,112.71,121.74,100.46,chr5:116282101:116302101
110.61,105.94,129.32,100.08,79.89,99.63,88.96,54.54,67.8,112.84,107.15,97.7,119.63,chr5:119802101:119822101
134.35,139.21,209.59,156.66,95.26,103.68,168.4,85.17,77.24,125.86,144.58,107.46,116.32,chr5:121442101:121462101
97.64,195.86,242.84,193.07,122.19,309.62,119.49,335.77,468.66,260.98,259.53,137.62,218.38,chr5:126842101:126862101
64.84,121.93,102.5,79.34,78.16,112.63,61.23,43.33,66.99,109.29,91.99,205.46,89.2,chr5:129122101:129142101
100.18,136.76,99.48,144.98,95.32,313.87,105.6,77.93,70.22,150.24,144.27,159.47,248.08,chr5:130722101:130742101
110.27,146.55,233.78,103.98,157.23,101.12,115.87,67.57,66.32,176.36,143.21,156.76,202.45,chr5:131402101:131422101
206.58,288.93,232.96,342.39,163.33,420.22,323.83,704.18,805.57,603.93,410.93,138.32,629.28,chr5:133322101:133342101
74.74,209.63,256.33,223.79,129.45,145.72,152.98,337.15,345.67,189.69,237.18,142.77,187.86,chr5:134202101:134222101
116.68,242.25,214.8,205.46,509.92,201.03,238.26,540.02,460.39,255.42,229.65,164,476.32,chr5:134722101:134742101
132.42,107.87,98.35,86.39,122.57,87.81,55.15,20.92,73.09,132.92,77.41,368.57,134.78,chr5:135122101:135142101
115.08,207.67,138.7,181.74,127.75,471.42,134.07,334.11,373.35,173.13,191.98,114.63,243.72,chr5:137762101:137782101
302.11,286.41,181.78,146.22,785.16,104.37,269.39,431.71,198.87,157.31,154.88,121.61,216.07,chr5:139129816:139149816
215.63,164.9,132.02,165.15,109.87,164.84,148.98,109.44,87.48,329.3,178.65,120.73,322.46,chr5:140969816:140989816
345.52,189.9,132.33,186.28,124.91,246.83,165.08,82.77,74.47,164.88,145.14,137.31,219.69,chr5:142289816:142309816
144.35,125.61,62.98,160.14,93.99,482.49,120.27,83.38,83.8,141.4,119.64,116.68,201.33,chr5:147009807:147029807
240.37,135.88,158.17,124.29,103.96,274.89,102.3,60.38,73.86,142.24,126.85,127.88,203.77,chr5:158577422:158597422
108.49,290.4,94.24,402.64,99.73,593.49,153.61,446.95,633,223.93,271.26,120.67,276.61,chr5:162857422:162877422
164.76,132.72,204.51,153.87,102.73,119.73,152.31,113.44,86.46,171.5,151.49,112.85,155.66,chr5:167017422:167037422
299.66,196.2,191.99,140.28,200.34,117.39,157.12,93.64,78.13,174.01,162.21,133.8,224.49,chr5:170017422:170037422
92.16,174.76,144.74,312.12,124.54,387.55,211.98,152.38,75,176.95,178.67,214.58,241.55,chr5:171817395:171837395
196.17,184.89,208.4,147.69,192.8,122.71,151.31,151.04,96.72,172.44,124.18,168.04,161.57,chr5:174217394:174237394
11.69,86.59,45.82,47.81,45.47,145.42,29.48,84.94,182.05,95.28,92.74,43.46,92.84,chr5:175377394:175397394
31.67,109.64,73.72,24.15,73.13,45.59,54.3,56.82,48.36,74.82,52.11,59.9,73.99,chr5:177257394:177277394
257.98,155.02,117.3,122.94,153.93,370.79,99.91,105.6,135.54,163.94,118.83,236.22,164.09,chr5:178017394:178037394
142.35,194.42,73.57,171.05,131.43,718.28,90.94,79.63,68.46,168.46,144.96,146.2,331.24,chr5:179017394:179037394
138.55,352.02,198.78,510.66,132.02,682.29,235.41,1020.14,1387.03,360.43,646.41,140.72,447.12,chr5:180657394:180677394
341.76,198.73,297.68,208.46,149.93,115.62,278.61,141.98,108.02,177.95,161.56,139.9,174.95,chr6:2725001:2745001
147.64,275.84,157.61,510.72,113.24,191.7,182.47,801.24,1116.23,383.19,526.84,128.34,269.17,chr6:4005001:4025001
99.26,149.64,119.08,126.1,160.16,109.83,111.65,106.45,93.05,148.86,132.89,134.38,170.4,chr6:5005001:5025001
105.54,102.34,143.08,98.28,122.89,98.47,74.81,48.08,69.5,154.23,114.98,209.8,164.03,chr6:6565001:6585001
202.64,287.02,181.06,204.86,154.01,288.54,164.2,318.08,214.19,191.57,178.58,191.17,204.85,chr6:7245001:7265001
274.63,173.36,141.65,147.48,127.46,370.66,101.51,102.25,76.86,158.58,151.57,130.56,224.66,chr6:7605001:7625001
116.53,223.47,125.33,265.45,108.17,645.21,144.14,367.87,462.32,347.87,265.14,160.69,294.37,chr6:8085001:8105001
94.3,148.76,117.27,113.6,112.44,168.92,85.59,78.78,84.01,155.6,145.53,135.18,225.1,chr6:10802014:10822014
338.38,164.94,214.14,125.12,116.2,100.75,159.11,105.03,75.33,154.61,120.4,127.04,129.26,chr6:12602014:12622014
162.54,173.9,116.07,149.72,137.44,455.24,123.61,86.07,82.12,185.93,147.6,246.03,313.21,chr6:13282021:13302021
191.93,198.91,178.36,175.52,106.39,352.72,120.16,323.26,552.36,181.55,279.69,129.4,240.27,chr6:13602021:13622021
362.38,176.15,279.87,144.82,173.66,119.23,138.21,138.26,93.5,151.76,120.77,131.27,156.35,chr6:17082021:17102021
81.26,120.08,110.22,151.93,142.67,303.37,91.99,46.53,65.99,144.39,117.69,170.33,189.97,chr6:18162021:18182021
248.23,193.02,146.82,308.82,109.42,171.52,193.34,191.62,103.55,235.68,139.33,149.12,246.9,chr6:21922021:21942021
96.62,136.54,258.68,152.48,139.18,103.96,134.41,69.47,73.63,153.27,129.04,120.41,136.49,chr6:25082021:25102021
223.01,200.63,173.58,114.02,114.04,88.28,98.82,288.12,417.41,120.79,170.91,113.38,131.42,chr6:27042021:27062021
263.17,512.4,183.92,705.73,90.7,92.57,160.48,772.13,1057.57,132.65,547.13,99.7,159.08,chr6:27762021:27782021
397.61,379.84,175.48,262.39,240.51,262.9,249.01,743.66,744.42,317.08,261.87,156.23,377.96,chr6:31362021:31382021
112.86,194.31,104.43,145.73,135.87,150.24,200.2,133.96,71.39,151.8,151.53,121.7,270.58,chr6:34002022:34022022
249.33,235.72,146.95,172.1,309.82,194.46,270.75,203.51,100.99,206.45,150.82,149.37,371.17,chr6:35202022:35222022
236.72,294.12,313.5,167.63,156.59,103.3,188.97,414.87,322.94,172.35,201.63,117.44,170.48,chr6:35402022:35422022
101.64,150.61,194.57,140.67,153.2,126.71,101.17,84.81,74.7,179.03,142.59,128.65,164.81,chr6:37202022:37222022
268.7,127.97,112.51,116.76,114.44,86.08,95.42,52.58,65.13,122.12,107.62,134.62,104.83,chr6:38722022:38742022
137.21,219.18,207.1,227.28,211.39,124.9,286.23,310.5,198.22,182.29,169.74,128.85,205.63,chr6:41682022:41702022
246.36,396.77,283.74,217.78,859.34,178.27,232.19,511.7,592.21,184.77,308.22,135.99,241.38,chr6:42002022:42022022
179.68,315.02,225.9,214.19,148.81,138.3,139.27,406.66,607.15,233.41,242.23,130.36,185.18,chr6:42522022:42542022
